task_id,arrival_time,cpu_request,memory_request,disk_request,duration,deadline,our_priority,task_type
2358,190716,50.0,0.2,0.0,6,190733.8821929466,1,mixed
2359,190716,50.0,0.39,0.0,6,190724.8213992129,1,mixed
2356,190716,50.0,0.2,0.0,1,190718.08001694264,1,mixed
2355,190716,50.0,0.2,0.0,2,190721.26389189443,1,mixed
2354,190716,50.0,0.3,0.0,6,190727.80343739435,1,mixed
7501,190778,50.0,0.39,0.0,15,190815.77467669788,1,mixed
10847,191035,100.0,0.39,0.0,470,191645.2930579434,1,mixed
10846,191036,100.0,0.39,0.0,61,191186.7896977658,1,mixed
13847,191105,50.0,0.2,0.0,1,191106.57465218607,1,mixed
13846,191105,50.0,0.2,0.0,1,191107.5705361034,1,mixed
13849,191105,50.0,0.2,0.0,1,191106.64087636225,1,mixed
13848,191105,50.0,0.2,0.0,2,191110.55657656223,1,mixed
12657,191106,50.0,0.2,0.0,6,191121.08641573833,1,mixed
12658,191106,50.0,0.2,0.0,12,191140.8827613682,1,mixed
5148,191108,100.0,0.39,0.0,9,191133.2874861656,1,mixed
5146,191108,100.0,0.3,0.0,7,191127.6883843265,1,mixed
5144,191108,100.0,0.49,0.0,8,191122.36896672746,1,mixed
5145,191108,100.0,0.3,0.0,8,191129.6231995422,1,mixed
5147,191108,100.0,0.39,0.0,7,191122.49002116654,1,mixed
25792,191120,50.0,0.2,0.0,10,191140.7287554029,1,mixed
25793,191120,50.0,0.2,0.0,4,191125.31097286084,1,mixed
12593,191150,100.0,0.59,0.0,23,191192.74734024977,1,mixed
12591,191150,100.0,0.3,0.0,17,191197.06051400458,1,mixed
12590,191150,100.0,0.39,0.0,40,191244.10084848502,1,mixed
12592,191150,100.0,0.3,0.0,21,191204.79675281467,1,mixed
12589,191150,100.0,0.49,0.0,39,191250.89974287877,1,mixed
12588,191150,100.0,0.49,0.0,37,191227.98435889606,1,mixed
28190,191251,100.0,0.39,0.0,2,191256.28303546508,1,mixed
28189,191251,100.0,0.3,0.0,1,191253.62974411188,1,mixed
7533,191286,50.0,0.2,0.0,1,191287.28197637998,1,mixed
7532,191286,50.0,0.2,0.0,1,191287.90430265162,1,mixed
13384,191321,100.0,0.39,0.0,13,191352.02089549205,1,mixed
13379,191321,100.0,0.59,0.0,40,191431.23446238387,1,mixed
13383,191321,100.0,0.3,0.0,12,191335.92508427578,1,mixed
13382,191321,100.0,0.3,0.0,40,191384.94831889065,1,mixed
13381,191321,100.0,0.39,0.0,41,191403.47161163273,1,mixed
13380,191321,100.0,0.3,0.0,25,191362.681940186,1,mixed
5916,191339,50.0,0.2,0.0,2,191344.27256282183,1,mixed
5915,191339,50.0,0.59,0.0,129,191631.8629201221,1,mixed
5914,191339,50.0,0.39,0.0,178,191637.2306686115,1,mixed
5917,191339,50.0,0.49,0.0,32,191422.1655382111,1,mixed
5918,191339,50.0,0.49,0.0,41,191452.3175646625,1,mixed
5919,191339,50.0,0.39,0.0,61,191444.3607206228,1,mixed
9546,191389,50.0,0.49,0.0,106,191644.88914983714,1,mixed
9547,191389,50.0,0.49,0.0,186,191846.07853972318,1,mixed
9545,191389,50.0,0.39,0.0,600,192406.04056446484,1,mixed
9548,191389,50.0,0.59,0.0,76,191552.0304641501,1,mixed
6574,191483,50.0,0.3,0.0,12,191506.7554180817,1,mixed
27300,191844,100.0,0.1,0.0,14,191872.26714210876,1,mixed
25400,191869,50.0,0.2,0.0,1,191870.9107755578,1,mixed
25401,191869,50.0,0.2,0.0,1,191871.823181236,1,mixed
25398,191869,50.0,0.2,0.0,2,191872.81284114797,1,mixed
25402,191869,50.0,0.2,0.0,1,191870.87214822526,1,mixed
25399,191869,50.0,0.2,0.0,1,191871.20371219478,1,mixed
27700,191934,100.0,0.3,0.0,5,191947.84666034856,1,mixed
1385,191937,100.0,0.39,0.0,3,191940.81815583576,1,mixed
1383,191937,100.0,0.3,0.0,2,191942.97675478843,1,mixed
1384,191937,100.0,0.39,0.0,2,191942.8513470935,1,mixed
1386,191937,100.0,0.3,0.0,3,191944.4113038196,1,mixed
27699,191939,100.0,0.39,0.0,3,191947.12034477305,1,mixed
27701,191943,100.0,0.25,0.0,51,192029.94614996575,1,mixed
5321,192019,100.0,0.3,0.0,3,192026.02458936314,1,mixed
5322,192019,100.0,0.49,0.0,53,192165.00890025517,1,mixed
5319,192022,100.0,0.39,0.0,302,192562.7788153165,1,mixed
2584,192042,100.0,0.3,0.0,3,192045.62102839045,1,mixed
2580,192042,100.0,0.3,0.0,4,192046.98732530558,1,mixed
2574,192042,100.0,0.3,0.0,30,192107.44106466603,1,mixed
2581,192042,100.0,0.3,0.0,3,192050.11547865518,1,mixed
2582,192045,100.0,0.39,0.0,4,192050.35253107123,1,mixed
2575,192045,100.0,0.3,0.0,33,192121.42300922293,1,mixed
2576,192045,100.0,0.39,0.0,4,192054.81641960598,1,mixed
2585,192046,100.0,0.39,0.0,30,192106.04386209894,1,mixed
5246,192055,100.0,0.39,0.0,1,192057.11690179052,1,mixed
5244,192055,100.0,0.39,0.0,2,192059.05874055866,1,mixed
5245,192055,100.0,0.3,0.0,2,192059.75102890356,1,mixed
5247,192055,100.0,0.3,0.0,1,192056.56262181205,1,mixed
2579,192076,100.0,0.3,0.0,24,192144.81107087908,1,mixed
3493,192077,50.0,0.39,0.0,61,192217.18069102726,1,mixed
2578,192101,100.0,0.79,0.0,49,192170.58593718128,1,mixed
367,192130,100.0,0.39,0.0,27,192195.0218466868,1,mixed
369,192130,100.0,0.3,0.0,2,192135.6341195705,1,mixed
366,192130,100.0,0.59,0.0,26,192197.43824227544,1,mixed
368,192130,100.0,0.3,0.0,14,192155.20767150988,1,mixed
2583,192150,100.0,0.49,0.0,10,192165.5033078089,1,mixed
10168,192157,100.0,0.49,0.0,7,192176.6490635747,1,mixed
10170,192157,100.0,0.49,0.0,9,192175.9602927229,1,mixed
10169,192157,100.0,0.3,0.0,7,192167.24826716428,1,mixed
2577,192160,100.0,0.39,0.0,4,192170.9845569978,1,mixed
5568,192189,100.0,0.39,0.0,13,192209.14197960097,1,mixed
5569,192189,100.0,0.2,0.0,9,192214.04365914618,1,mixed
16310,192259,50.0,0.2,0.0,7,192276.28011293567,1,mixed
16309,192259,50.0,0.2,0.0,10,192288.21631896443,1,mixed
16311,192259,50.0,0.2,0.0,7,192276.97786387373,1,mixed
16312,192259,50.0,0.2,0.0,10,192287.18367234676,1,mixed
16313,192259,50.0,0.2,0.0,10,192288.35755760566,1,mixed
16314,192259,50.0,0.2,0.0,7,192268.436662055,1,mixed
16315,192259,50.0,0.39,0.0,113,192597.45871852452,1,mixed
16316,192259,50.0,0.2,0.0,4,192268.8617599478,1,mixed
21672,192285,50.0,0.2,0.0,2,192288.19967137685,1,mixed
21673,192285,50.0,0.2,0.0,2,192287.9066023105,1,mixed
21674,192285,50.0,0.2,0.0,1,192286.7769018523,1,mixed
21675,192285,50.0,0.2,0.0,1,192287.76405000032,1,mixed
5320,192325,100.0,0.59,0.0,6,192333.13402931945,1,mixed
5323,192332,100.0,0.39,0.0,8,192342.19260608076,1,mixed
8522,192353,100.0,0.2,0.0,3,192361.82523479516,1,mixed
6427,192372,100.0,1.53,0.0,3,192377.73298007494,1,mixed
24546,192403,50.0,0.2,0.0,2,192405.91479943367,1,mixed
24545,192403,50.0,0.2,0.0,4,192412.7197403156,1,mixed
24541,192403,50.0,0.2,0.0,1,192405.08658819093,1,mixed
24542,192403,50.0,0.39,0.0,9,192420.94495658754,1,mixed
24547,192403,50.0,0.3,0.0,10,192420.18985183066,1,mixed
24548,192403,50.0,0.2,0.0,1,192405.591106181,1,mixed
24543,192403,50.0,0.2,0.0,1,192405.04035280104,1,mixed
24550,192403,50.0,0.2,0.0,1,192404.28038257486,1,mixed
24544,192403,50.0,0.2,0.0,1,192405.22019600344,1,mixed
24540,192403,50.0,0.3,0.0,17,192431.6095806532,1,mixed
24549,192403,50.0,0.39,0.0,45,192530.52737354333,1,mixed
28238,192602,100.0,0.39,0.0,600,194352.34275093282,1,mixed
28239,192602,100.0,0.49,0.0,600,193976.19965900655,1,mixed
13607,192763,5.0,0.1,0.0,14,192804.220790251,1,mixed
13609,192764,30.0,0.1,0.0,8,192777.9027708096,1,mixed
13608,192764,10.0,0.1,0.0,3,192769.7351114324,1,mixed
8957,192904,50.0,0.59,0.0,24,192960.9035464562,1,mixed
6329,193082,100.0,0.1,0.0,2,193085.29936882516,1,mixed
13457,193224,5.0,0.1,0.0,11,193252.96270705858,1,mixed
13455,193224,10.0,0.1,0.0,3,193230.6727863943,1,mixed
13456,193224,30.0,0.1,0.0,7,193234.09543983292,1,mixed
8990,193251,50.0,0.3,0.0,217,193855.92855481734,1,mixed
8991,193251,50.0,0.39,0.0,190,193540.73885323867,1,mixed
18935,193503,100.0,0.3,0.0,5,193515.13677214427,1,mixed
18936,193508,100.0,0.39,0.0,5,193515.07018940235,1,mixed
13727,193546,50.0,0.3,0.0,3,193553.22120985293,1,mixed
13725,193546,50.0,0.3,0.0,13,193584.8220516327,1,mixed
13726,193546,50.0,0.3,0.0,8,193562.214708827,1,mixed
12457,193620,50.0,0.2,0.0,209,194021.91653993778,1,mixed
12456,193620,50.0,0.39,0.0,195,193933.9520111225,1,mixed
13385,193668,50.0,0.39,0.0,119,193903.2195069527,1,mixed
13387,193668,50.0,0.39,0.0,298,194479.98655733152,1,mixed
13388,193668,50.0,0.59,0.0,84,193843.74691276485,1,mixed
13386,193668,50.0,0.3,0.0,22,193704.22542847032,1,mixed
1184,193748,100.0,0.2,0.0,4,193754.06249488247,1,mixed
2670,193908,30.0,0.1,0.0,127,194200.82483101782,1,mixed
2668,193908,10.0,0.1,0.0,47,194013.0298338629,1,mixed
2669,193908,5.0,0.1,0.0,508,194944.87476760076,1,mixed
9911,194084,100.0,0.3,0.0,11,194109.75327874382,1,mixed
6780,194092,50.0,0.2,0.0,4,194099.54077307944,1,mixed
6776,194092,50.0,0.2,0.0,1,194093.91088037763,1,mixed
6777,194092,50.0,0.2,0.0,6,194105.11775146663,1,mixed
6778,194092,50.0,0.2,0.0,1,194093.83884166842,1,mixed
6779,194092,50.0,0.2,0.0,1,194094.50123188354,1,mixed
6772,194092,50.0,0.2,0.0,3,194098.10930665556,1,mixed
6773,194092,50.0,0.2,0.0,2,194097.91760291366,1,mixed
6771,194092,50.0,0.2,0.0,1,194094.2493795266,1,mixed
6774,194092,50.0,0.2,0.0,1,194094.12950096236,1,mixed
6775,194092,50.0,0.2,0.0,1,194093.89330965205,1,mixed
9910,194095,100.0,0.39,0.0,56,194173.0537763749,1,mixed
14583,194256,100.0,0.2,0.0,4,194265.52767873128,1,mixed
8723,194306,100.0,0.3,0.0,35,194395.29426070896,1,mixed
8724,194341,100.0,0.39,0.0,17,194376.9069765539,1,mixed
21814,194410,100.0,0.39,0.0,12,194435.35589963454,1,mixed
21816,194410,100.0,0.3,0.0,12,194428.76852306153,1,mixed
21813,194410,100.0,0.3,0.0,14,194443.08002525754,1,mixed
21815,194410,100.0,0.39,0.0,14,194448.78379197646,1,mixed
27027,194456,100.0,0.3,0.0,14,194477.8484720076,1,mixed
27020,194456,100.0,0.3,0.0,33,194520.1773722854,1,mixed
27024,194470,100.0,0.39,0.0,6,194486.82417298938,1,mixed
27019,194477,100.0,0.3,0.0,42,194577.79080133248,1,mixed
27022,194519,100.0,0.49,0.0,13,194555.69381777747,1,mixed
27025,194532,100.0,0.59,0.0,45,194660.2454748997,1,mixed
27026,194577,100.0,0.49,0.0,9,194599.89098770477,1,mixed
15545,194577,100.0,0.39,0.0,73,194692.88493719534,1,mixed
27021,194578,100.0,0.49,0.0,10,194606.81503320194,1,mixed
27018,194588,100.0,0.59,0.0,14,194626.26361945708,1,mixed
27017,194602,100.0,0.49,0.0,21,194657.2654219592,1,mixed
27023,194623,100.0,0.39,0.0,8,194644.53004565884,1,mixed
8890,194638,100.0,0.3,0.0,89,194870.3310012087,1,mixed
8895,194639,100.0,0.3,0.0,5,194646.07775744487,1,mixed
7788,194641,50.0,0.3,0.0,11,194664.90387151504,1,mixed
7785,194641,50.0,0.2,0.0,25,194714.4310479226,1,mixed
7787,194641,50.0,0.59,0.0,430,195812.27939559147,1,mixed
7789,194641,50.0,0.2,0.0,494,195446.35413872098,1,mixed
7786,194641,50.0,0.39,0.0,490,195840.3477465652,1,mixed
8891,194641,100.0,0.3,0.0,37,194732.44543279544,1,mixed
11932,194657,50.0,0.39,0.0,37,194710.72056920006,1,mixed
11934,194657,50.0,0.39,0.0,50,194796.83533552737,1,mixed
11933,194657,50.0,0.39,0.0,353,195484.36827171626,1,mixed
11936,194657,50.0,0.39,0.0,379,195722.79634957574,1,mixed
11935,194657,50.0,0.39,0.0,182,195086.10392144648,1,mixed
8893,194679,100.0,0.49,0.0,78,194806.95986352928,1,mixed
6750,194694,100.0,0.1,0.0,2,194696.46057409325,1,mixed
8894,194728,100.0,0.59,0.0,69,194859.68455557228,1,mixed
8892,194798,100.0,0.74,0.0,600,196330.14583922183,1,mixed
8280,194813,100.0,0.3,0.0,18,194849.90900286028,1,mixed
8281,194832,100.0,0.59,0.0,26,194890.96211440867,1,mixed
5857,194931,50.0,0.59,0.0,22,194977.7432542302,1,mixed
5860,194931,50.0,0.3,0.0,26,194990.3566756757,1,mixed
5858,194931,50.0,0.39,0.0,201,195372.79996730635,1,mixed
5856,194931,50.0,0.2,0.0,1,194933.24653255733,1,mixed
5859,194931,50.0,0.2,0.0,2,194934.3088245313,1,mixed
5861,194931,50.0,0.2,0.0,2,194933.51040112248,1,mixed
5862,194931,50.0,0.59,0.0,47,195042.05259184793,1,mixed
5863,194931,50.0,0.39,0.0,139,195281.55534431073,1,mixed
4399,195002,100.0,0.3,0.0,4,195012.4037786822,1,mixed
4397,195006,100.0,0.39,0.0,23,195064.9197569205,1,mixed
4398,195030,100.0,0.35,0.0,31,195075.96123188766,1,mixed
4396,195061,100.0,0.44,0.0,217,195391.84162362525,1,mixed
26658,195096,50.0,0.2,0.0,4,195107.71979826913,1,mixed
26652,195096,50.0,0.59,0.0,31,195188.62326838155,1,mixed
26654,195096,50.0,0.2,0.0,2,195101.38589508279,1,mixed
26653,195096,50.0,0.2,0.0,2,195099.06139694937,1,mixed
26660,195096,50.0,0.2,0.0,27,195148.4996095825,1,mixed
26663,195096,50.0,0.2,0.0,2,195100.751296913,1,mixed
26664,195096,50.0,0.2,0.0,51,195188.5827990636,1,mixed
26661,195096,50.0,0.3,0.0,26,195139.89552676212,1,mixed
26655,195096,50.0,0.39,0.0,21,195141.25801886368,1,mixed
26656,195096,50.0,0.2,0.0,2,195101.56987806532,1,mixed
26657,195096,50.0,0.2,0.0,21,195158.31435091214,1,mixed
26668,195096,50.0,0.2,0.0,2,195098.80128969214,1,mixed
26662,195096,50.0,0.2,0.0,2,195099.5501906137,1,mixed
26667,195096,50.0,0.2,0.0,2,195101.17564184152,1,mixed
26659,195096,50.0,0.2,0.0,2,195101.47531098104,1,mixed
26666,195096,50.0,0.39,0.0,34,195141.6798672681,1,mixed
26665,195096,50.0,0.2,0.0,31,195157.46678632748,1,mixed
22726,195146,100.0,0.39,0.0,6,195155.76186232766,1,mixed
22724,195146,100.0,0.3,0.0,4,195157.70525042515,1,mixed
22725,195150,100.0,0.39,0.0,4,195158.62891649548,1,mixed
22727,195154,100.0,0.3,0.0,9,195179.96077479198,1,mixed
22728,195164,100.0,0.39,0.0,4,195170.55793318534,1,mixed
22729,195164,100.0,0.39,0.0,3,195171.65637274517,1,mixed
22838,195210,50.0,0.2,0.0,21,195235.44957275287,1,mixed
13664,195325,50.0,0.3,0.0,3,195332.82313534257,1,mixed
18976,195506,50.0,0.2,0.0,5,195513.34410963493,1,mixed
23216,195558,100.0,0.25,0.0,27,195605.00332036335,1,mixed
19801,195567,50.0,0.2,0.0,1,195569.28028416447,1,mixed
19799,195567,50.0,0.2,0.0,8,195580.0217940129,1,mixed
19802,195567,50.0,0.2,0.0,8,195585.50669268155,1,mixed
19796,195567,50.0,0.2,0.0,1,195569.46230568175,1,mixed
19795,195567,50.0,0.2,0.0,7,195577.66944339577,1,mixed
19800,195567,50.0,0.2,0.0,1,195569.1750565119,1,mixed
19798,195567,50.0,0.2,0.0,11,195592.08026838678,1,mixed
19797,195567,50.0,0.2,0.0,1,195568.53094086703,1,mixed
7842,195728,100.0,0.39,0.0,5,195734.6287798338,1,mixed
7840,195728,100.0,0.49,0.0,5,195741.88604399757,1,mixed
7841,195728,100.0,0.49,0.0,5,195736.41944497,1,mixed
25974,195755,50.0,0.2,0.0,4,195760.57172732984,1,mixed
25975,195755,50.0,0.2,0.0,4,195763.9089512231,1,mixed
25973,195755,50.0,0.2,0.0,4,195763.6342553164,1,mixed
29490,195799,50.0,0.39,0.0,55,195924.04784681913,1,mixed
29487,195799,50.0,0.2,0.0,55,195955.7842205899,1,mixed
29505,195799,50.0,0.2,0.0,55,195928.14018563417,1,mixed
29482,195799,50.0,0.2,0.0,55,195942.83645023554,1,mixed
29486,195799,50.0,0.2,0.0,55,195911.15209757502,1,mixed
29485,195799,50.0,0.2,0.0,55,195936.1715426491,1,mixed
29483,195799,50.0,0.2,0.0,55,195949.01042461817,1,mixed
29506,195799,50.0,0.2,0.0,55,195906.51542885753,1,mixed
29484,195799,50.0,0.39,0.0,2,195804.54381048432,1,mixed
29504,195799,50.0,0.2,0.0,55,195882.10019242723,1,mixed
29509,195799,50.0,0.3,0.0,46,195885.54278473166,1,mixed
29489,195799,50.0,0.2,0.0,55,195874.48608882027,1,mixed
29500,195799,50.0,0.2,0.0,2,195804.2191543971,1,mixed
29502,195799,50.0,0.39,0.0,2,195803.62191474627,1,mixed
29501,195799,50.0,0.39,0.0,20,195846.69298047913,1,mixed
29503,195799,50.0,0.39,0.0,2,195802.96818333858,1,mixed
29493,195799,50.0,0.2,0.0,55,195963.7551490073,1,mixed
29492,195799,50.0,0.2,0.0,2,195803.75939823684,1,mixed
29491,195799,50.0,0.2,0.0,55,195875.45091384114,1,mixed
29498,195799,50.0,0.2,0.0,55,195879.4307514431,1,mixed
29497,195799,50.0,0.2,0.0,55,195900.28223281747,1,mixed
29508,195799,50.0,0.2,0.0,55,195930.26934093435,1,mixed
29507,195799,50.0,0.39,0.0,55,195895.24068622806,1,mixed
29496,195799,50.0,0.39,0.0,51,195872.85550322352,1,mixed
29499,195799,50.0,0.2,0.0,55,195921.39963701813,1,mixed
29510,195799,50.0,0.2,0.0,55,195881.6647051591,1,mixed
29495,195799,50.0,0.2,0.0,55,195885.84465796797,1,mixed
29488,195799,50.0,0.2,0.0,55,195907.22615073933,1,mixed
29512,195799,50.0,0.2,0.0,2,195802.4410578696,1,mixed
29494,195799,50.0,0.2,0.0,55,195931.8455903015,1,mixed
29511,195799,50.0,0.39,0.0,30,195861.10973292447,1,mixed
22643,195804,30.0,0.1,0.0,198,196382.6370665783,1,mixed
22642,195804,5.0,0.1,0.0,221,196247.32948953717,1,mixed
22641,195804,10.0,0.1,0.0,12,195827.10217505813,1,mixed
19832,195883,100.0,0.3,0.0,11,195908.7080424362,1,mixed
16013,195893,100.0,0.3,0.0,4,195899.43767106623,1,mixed
8104,195894,100.0,0.1,0.0,3,195901.37558156066,1,mixed
19831,195895,100.0,0.39,0.0,4,195906.55038164862,1,mixed
16014,195897,100.0,0.39,0.0,6,195909.88451907143,1,mixed
19830,195899,100.0,0.25,0.0,600,197320.97899084428,1,mixed
16012,195903,100.0,0.25,0.0,600,197398.8524731385,1,mixed
26360,195937,50.0,0.59,0.0,600,197045.9922815063,1,mixed
17277,195970,50.0,0.2,0.0,18,196003.64468492154,1,mixed
17276,195970,50.0,0.2,0.0,18,196022.28014385322,1,mixed
25362,196022,50.0,0.2,0.0,3,196026.5450781787,1,mixed
25364,196022,50.0,0.2,0.0,2,196026.05840425135,1,mixed
25361,196022,50.0,0.39,0.0,22,196066.2885484029,1,mixed
25359,196022,50.0,0.3,0.0,22,196051.92712371683,1,mixed
25360,196022,50.0,0.2,0.0,22,196076.7707112794,1,mixed
25363,196022,50.0,0.2,0.0,3,196027.92492604238,1,mixed
18587,196257,100.0,0.3,0.0,3,196260.82574255776,1,mixed
18586,196257,100.0,0.39,0.0,4,196262.2468685229,1,mixed
18585,196257,100.0,0.49,0.0,3,196262.20177180678,1,mixed
22894,196299,50.0,0.2,0.0,1,196301.0097544997,1,mixed
22895,196299,50.0,0.2,0.0,2,196302.6149345391,1,mixed
22893,196299,50.0,0.2,0.0,3,196306.01193660765,1,mixed
22891,196299,50.0,0.2,0.0,1,196300.3883621516,1,mixed
22896,196299,50.0,0.2,0.0,1,196300.75971906193,1,mixed
22892,196299,50.0,0.2,0.0,5,196309.55024369745,1,mixed
22897,196299,50.0,0.2,0.0,1,196300.39689075522,1,mixed
621,196334,50.0,0.39,0.0,44,196425.5842195519,1,mixed
622,196334,50.0,0.39,0.0,52,196488.64655986472,1,mixed
623,196334,50.0,0.39,0.0,90,196517.32569990336,1,mixed
11751,196478,5.0,0.1,0.0,434,197088.2044243306,1,mixed
11750,196478,30.0,0.1,0.0,415,197618.3109452476,1,mixed
11752,196478,10.0,0.1,0.0,28,196542.93431912616,1,mixed
11805,196533,50.0,0.39,0.0,119,196820.0719303529,1,mixed
11809,196533,50.0,0.2,0.0,70,196723.19322675216,1,mixed
11810,196533,50.0,0.3,0.0,112,196861.7956571735,1,mixed
11812,196533,50.0,0.2,0.0,17,196581.95710593008,1,mixed
11785,196533,50.0,0.39,0.0,241,196825.73091237745,1,mixed
11803,196533,50.0,0.2,0.0,600,198052.29863099835,1,mixed
11808,196533,50.0,0.2,0.0,480,197279.91361745592,1,mixed
11786,196533,50.0,0.2,0.0,600,197935.40628728174,1,mixed
11811,196533,50.0,0.2,0.0,10,196553.39671318082,1,mixed
11807,196533,50.0,0.2,0.0,49,196637.52481852254,1,mixed
11787,196533,50.0,0.2,0.0,7,196545.46208804022,1,mixed
11788,196533,50.0,0.2,0.0,600,198087.69847825562,1,mixed
11806,196533,50.0,0.39,0.0,480,197636.73828853772,1,mixed
11793,196533,50.0,0.2,0.0,7,196543.6169408573,1,mixed
11797,196533,50.0,0.2,0.0,600,197620.59493762653,1,mixed
11801,196533,50.0,0.2,0.0,565,197627.36053686353,1,mixed
11791,196533,50.0,0.3,0.0,600,197928.5349603842,1,mixed
11790,196533,50.0,0.39,0.0,115,196819.25456995927,1,mixed
11794,196533,50.0,0.3,0.0,600,197975.70792143905,1,mixed
11796,196533,50.0,0.2,0.0,600,197781.56308213682,1,mixed
11802,196533,50.0,0.3,0.0,24,196592.1572120541,1,mixed
11804,196533,50.0,0.2,0.0,163,196926.40154375805,1,mixed
11800,196533,50.0,0.2,0.0,409,197586.13044043756,1,mixed
11799,196533,50.0,0.2,0.0,498,197390.52061470927,1,mixed
11798,196533,50.0,0.2,0.0,10,196547.99798728718,1,mixed
11792,196533,50.0,0.3,0.0,550,197838.7679764742,1,mixed
11795,196533,50.0,0.2,0.0,600,198048.93668133326,1,mixed
11789,196533,50.0,0.2,0.0,119,196716.14786571026,1,mixed
14643,196668,100.0,0.1,0.0,153,197050.24290015452,1,mixed
8837,196815,100.0,0.3,0.0,1,196817.51615639933,1,mixed
8838,196815,100.0,0.39,0.0,1,196816.51353374452,1,mixed
4052,196886,100.0,0.1,0.0,17,196923.14328789088,1,mixed
20258,196972,100.0,0.1,0.0,9,196986.01934569233,1,mixed
9848,197103,50.0,0.39,0.0,7,197116.16874959075,1,mixed
20900,197111,50.0,0.2,0.0,16,197145.55786255808,1,mixed
20901,197111,50.0,0.2,0.0,10,197132.0379434403,1,mixed
15280,197207,100.0,0.49,0.0,68,197387.56644142154,1,mixed
15279,197207,100.0,0.39,0.0,68,197408.12165771416,1,mixed
15278,197207,100.0,0.3,0.0,37,197309.0000234554,1,mixed
19262,197242,50.0,0.2,0.0,2,197246.7372195647,1,mixed
19263,197242,50.0,0.2,0.0,3,197247.37425829473,1,mixed
19264,197242,50.0,0.2,0.0,6,197250.2744036505,1,mixed
27460,197263,50.0,0.2,0.0,131,197564.1807287615,1,mixed
27461,197263,50.0,0.2,0.0,126,197438.63790876538,1,mixed
496,197338,100.0,0.1,0.0,13,197363.6951857672,1,mixed
8831,197366,50.0,0.2,0.0,78,197537.60931211934,1,mixed
8830,197366,50.0,0.2,0.0,21,197393.62643802087,1,mixed
28232,197496,100.0,0.1,0.0,21,197532.91249084254,1,mixed
19876,197613,100.0,0.1,0.0,5,197627.572220697,1,mixed
23270,197976,50.0,0.39,0.0,20,198000.49284422147,1,mixed
23273,197976,50.0,0.59,0.0,529,199333.28402980868,1,mixed
23272,197976,50.0,0.39,0.0,600,199560.88716279573,1,mixed
23271,197976,50.0,0.2,0.0,600,199614.32935677472,1,mixed
3886,198009,100.0,0.49,0.0,1,198011.97640596458,1,mixed
3885,198009,100.0,0.3,0.0,1,198010.27077488945,1,mixed
3887,198009,100.0,0.39,0.0,1,198011.72890479307,1,mixed
11784,198075,100.0,0.3,0.0,15,198110.2458342038,1,mixed
11783,198075,100.0,0.39,0.0,15,198111.88042532123,1,mixed
11782,198075,100.0,0.49,0.0,15,198108.60095948513,1,mixed
8063,198119,100.0,0.3,0.0,34,198206.06336991742,1,mixed
8062,198119,100.0,0.59,0.0,5,198129.8969820325,1,mixed
8065,198119,100.0,0.49,0.0,48,198190.12989867857,1,mixed
8064,198119,100.0,0.3,0.0,3,198127.6725619003,1,mixed
17826,198136,50.0,0.39,0.0,42,198203.97907476313,1,mixed
6378,198152,100.0,0.1,0.0,81,198291.68468725198,1,mixed
4920,198173,50.0,0.2,0.0,50,198268.07040673846,1,mixed
4917,198173,50.0,0.2,0.0,11,198199.42489262717,1,mixed
4921,198173,50.0,0.2,0.0,40,198232.58821449787,1,mixed
4916,198173,50.0,0.2,0.0,29,198246.88876942443,1,mixed
4918,198173,50.0,0.3,0.0,13,198210.13737106728,1,mixed
4919,198173,50.0,0.2,0.0,19,198209.75102112783,1,mixed
858,198230,50.0,0.2,0.0,12,198252.5875382128,1,mixed
29924,198292,50.0,0.2,0.0,7,198310.58016957197,1,mixed
29928,198292,50.0,0.2,0.0,67,198438.61473057818,1,mixed
29927,198292,50.0,0.2,0.0,7,198309.87417442803,1,mixed
29926,198292,50.0,0.49,0.0,105,198426.1382646741,1,mixed
29929,198292,50.0,0.2,0.0,7,198310.92139717378,1,mixed
29925,198292,50.0,0.39,0.0,48,198398.94469991833,1,mixed
29923,198292,50.0,0.39,0.0,147,198713.77412536886,1,mixed
16582,198399,50.0,0.2,0.0,17,198419.80921915566,1,mixed
16577,198399,50.0,0.2,0.0,18,198423.29635827724,1,mixed
16583,198399,50.0,0.2,0.0,17,198444.18641320182,1,mixed
16576,198399,50.0,0.39,0.0,17,198420.98330591575,1,mixed
16584,198399,50.0,0.2,0.0,11,198431.62788808817,1,mixed
16578,198399,50.0,0.39,0.0,16,198431.37822859583,1,mixed
16581,198399,50.0,0.2,0.0,17,198445.8941992827,1,mixed
16575,198399,50.0,0.2,0.0,17,198429.261502781,1,mixed
16579,198399,50.0,0.2,0.0,17,198420.62344926363,1,mixed
16580,198399,50.0,0.2,0.0,17,198443.2543070437,1,mixed
28665,198489,50.0,0.59,0.0,197,198935.4322302311,1,mixed
28664,198489,50.0,0.39,0.0,214,199026.08943963132,1,mixed
15869,198619,100.0,0.49,0.0,1,198621.84768618544,1,mixed
15868,198619,100.0,0.39,0.0,1,198620.91113630263,1,mixed
15867,198619,100.0,0.3,0.0,1,198620.28951175613,1,mixed
22128,198935,50.0,0.3,0.0,6,198948.79495309773,1,mixed
20610,198955,50.0,0.2,0.0,17,198994.490611912,1,mixed
20612,198955,50.0,0.3,0.0,45,199032.55547092744,1,mixed
20609,198955,50.0,0.2,0.0,22,199018.82697809555,1,mixed
